id,pkg,github,split,file,qualname,rule_first,ver_first,ver_last,n_versions_observed,label,days_span,fixed_ver_before,fixed_ver_after,signals_added,attribution_status,attributed_pr,attributed_commit_url,commits_in_window
inspect_ai:0.3.209:_eval/task/store.py:DiskSampleStore.__init__:b7fc8c760f60b853,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_eval/task/store.py,DiskSampleStore.__init__,no-action,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_eval/task/store.py:DiskSampleStore.close:6cba65bf44c28d4d,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_eval/task/store.py,DiskSampleStore.close,no-action,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_lfs/_cache.py:_try_create_marker:651120d1b98194ba,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_lfs/_cache.py,_try_create_marker,silent-fallback,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_lfs/_pointer.py:_parse_pointer_text:150ce86c76b39b51,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_lfs/_pointer.py,_parse_pointer_text,silent-fallback,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_lfs/_pointer.py:is_lfs_pointer:4516e2f32ac7c4cd,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_lfs/_pointer.py,is_lfs_pointer,silent-fallback,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_lfs/_pointer.py:parse_lfs_pointer:02db286e768d0512,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_lfs/_pointer.py,parse_lfs_pointer,silent-fallback,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_lfs/resolver.py:resolve_lfs_directory_verbose:747f53949e8e4815,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_lfs/resolver.py,resolve_lfs_directory_verbose,,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/_async.py:_anyio_run_released:58e7b7e98b57e403,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/_async.py,_anyio_run_released,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_util/async_bytes_reader.py:_BytesIterableReader.read:0878ce71bd954042,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/async_bytes_reader.py,_BytesIterableReader.read,,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_util/async_zip.py:_ZipMemberBytes.__aiter__:78b7e731274928ed,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/async_zip.py,_ZipMemberBytes.__aiter__,,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_util/async_zip.py:_ZipMemberBytes.__aiter__:eb6341f2c55446b9,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/async_zip.py,_ZipMemberBytes.__aiter__,,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/asyncfiles.py:AsyncFilesystem.read_file_bytes_fully:4d9de0b5a1c0d859,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/asyncfiles.py,AsyncFilesystem.read_file_bytes_fully,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/asyncfiles.py:AsyncFilesystem.read_file_bytes_fully:abbc7487eb2cc4a4,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/asyncfiles.py,AsyncFilesystem.read_file_bytes_fully,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_util/asyncfiles.py:AsyncFilesystem.read_file_suffix:4a9137a1dafdef20,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/asyncfiles.py,AsyncFilesystem.read_file_suffix,,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/asyncfiles.py:AsyncFilesystem.write_file_streaming:000d5255b2744e62,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/asyncfiles.py,AsyncFilesystem.write_file_streaming,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/asyncfiles.py:bind_async_filesystem:f12e1e8f455f823f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/asyncfiles.py,bind_async_filesystem,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/atomic_write.py:_create_local_tempfile:1bf724f63628ce8f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/atomic_write.py,_create_local_tempfile,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/atomic_write.py:atomic_write:03a7f31219bf69f5,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/atomic_write.py,atomic_write,no-action,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/atomic_write.py:atomic_write:061d093d2aea3dc2,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/atomic_write.py,atomic_write,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/atomic_write.py:atomic_write:5805f56f4ac4c36a,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/atomic_write.py,atomic_write,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/compression.py:ZstdDecompressor.decompress_next:93b90a54285080be,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/compression.py,ZstdDecompressor.decompress_next,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/compression_transcoding.py:_ZstdDecompressIterator.__anext__:93b90a54285080be,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/compression_transcoding.py,_ZstdDecompressIterator.__anext__,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/discovery.py:_sweep_stale_entries:41d7b251749a71f8,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/discovery.py,_sweep_stale_entries,no-action,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/discovery.py:prepare_discovery_dir:e45f863e0fc637c5,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/discovery.py,prepare_discovery_dir,no-action,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/download.py:download:f3ea3a0d25438aac,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/download.py,download,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/download.py:gdrive_download:1d46fa965bbdde0f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/download.py,gdrive_download,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/event_loop_monitor.py:event_loop_monitor:d1e5fa9864847a28,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/event_loop_monitor.py,event_loop_monitor,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/file.py:_ensure_hf_filesystem_dependencies:05dac44f88d5e98c,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/file.py,_ensure_hf_filesystem_dependencies,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_util/file.py:cleanup_s3_sessions:b2ca82a83934f4c8,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/file.py,cleanup_s3_sessions,no-action,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.209:_util/file.py:cleanup_s3_sessions:f93c8de83cf16bcd,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/file.py,cleanup_s3_sessions,no-action,0.3.209,0.3.261,3,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/git.py:redact_url_credentials:72d20f873279eeaf,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/git.py,redact_url_credentials,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/http.py:_parse_retry_after_value:3887c2f489061341,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http.py,_parse_retry_after_value,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/http.py:_parse_retry_after_value:6ac76ac1c0e97df1,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http.py,_parse_retry_after_value,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/http.py:_parse_retry_after_value:85435dfd6293587b,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http.py,_parse_retry_after_value,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/http.py:parse_retry_after_from_exception:4d49f01cbeda2c24,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http.py,parse_retry_after_from_exception,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/http_defaults.py:<module>:901397c0d661b0a4,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http_defaults.py,<module>,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/http_defaults.py:_env_float:2537c4b7236db7e6,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http_defaults.py,_env_float,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/http_defaults.py:_env_int:8255e758e44c44f3,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http_defaults.py,_env_int,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/http_defaults_httpx2.py:<module>:e91a9192adcb3619,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http_defaults_httpx2.py,<module>,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/http_defaults_httpx2.py:_env_float:2537c4b7236db7e6,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http_defaults_httpx2.py,_env_float,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/http_defaults_httpx2.py:_env_int:8255e758e44c44f3,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/http_defaults_httpx2.py,_env_int,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/httpx.py:_retryable_no_status_errors:08e4b115ab15f73d,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/httpx.py,_retryable_no_status_errors,no-action,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/images.py:_PublicNetworkBackend.connect_tcp:708868e7b83a477e,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/images.py,_PublicNetworkBackend.connect_tcp,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/images.py:_get_resolver:5d4079727e578cd3,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/images.py,_get_resolver,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/images.py:_public_ip_addresses:126bf9881e22fb4b,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/images.py,_public_ip_addresses,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/images.py:media_resolver:211e165b0ddd3d6c,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/images.py,media_resolver,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/images.py:media_resolver:f12e1e8f455f823f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/images.py,media_resolver,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/json.py:get_ijson_backend:0cd320e36d4ac751,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/json.py,get_ijson_backend,no-action,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/package.py:_distribution_ships_origin:b50eaa640f715c85,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/package.py,_distribution_ships_origin,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/package.py:_path_is_within:4b74b4ea32ae8a0f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/package.py,_path_is_within,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/package.py:get_distribution_for_object:50e8cb55ea9befcd,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/package.py,get_distribution_for_object,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/package.py:get_distribution_for_object:5e0ff532f2d3b684,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/package.py,get_distribution_for_object,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/package.py:get_distribution_for_object:85c4ef0bb54e5428,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/package.py,get_distribution_for_object,no-action,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/s3_monitor.py:_attach_hooks._after_call:85d5911267d3f512,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/s3_monitor.py,_attach_hooks._after_call,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/s3_monitor.py:_ticker:7d7114491d6b1da2,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/s3_monitor.py,_ticker,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/s3_monitor.py:monitor_s3_traffic:d1e5fa9864847a28,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/s3_monitor.py,monitor_s3_traffic,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/sockets.py:lock_socket_file:774d4ee9a2aeb9c7,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/sockets.py,lock_socket_file,no-action,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/sockets.py:parse_host_port:4a2593073d5b7025,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/sockets.py,parse_host_port,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/sockets.py:peer_uid:f04ec05cca8a66b8,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/sockets.py,peer_uid,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/text.py:is_finite_number:e3a7c092a1239091,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/text.py,is_finite_number,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/textual/form.py:_CleanSelectionList.render_line:d46a530b281fbf6a,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/textual/form.py,_CleanSelectionList.render_line,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_util/trace.py:_is_cancelled_exception:61b6ad3db26920e9,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/trace.py,_is_cancelled_exception,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/trace.py:read_trace_file.read_file:7f0e477bba5c0b9e,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/trace.py,read_trace_file.read_file,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_util/working.py:sample_waiting:f12e1e8f455f823f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_util/working.py,sample_waiting,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/common.py:get_app_config:4e1b10d45f5335b8,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/common.py,get_app_config,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/common.py:log_dir_uri:65dc94257c8cc33f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/common.py,log_dir_uri,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/common.py:stream_log_bytes._stream_local:2ba9fb13425806cf,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/common.py,stream_log_bytes._stream_local,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/common.py:stream_log_bytes._stream_local:5e79d386640b07df,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/common.py,stream_log_bytes._stream_local,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/fastapi_server.py:OnlyDirAccessPolicy._validate_log_dir:0df92bcedabafaaf,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/fastapi_server.py,OnlyDirAccessPolicy._validate_log_dir,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/fastapi_server.py:view_server.run_server:06a30af04f242234,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/fastapi_server.py,view_server.run_server,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/network.py:BrowserOriginMiddleware.__call__:17e12b39e7bef39f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/network.py,BrowserOriginMiddleware.__call__,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/network.py:BrowserOriginMiddleware.__call__:eaf1835b73fcd8d6,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/network.py,BrowserOriginMiddleware.__call__,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/network.py:HostValidationMiddleware.__call__:2b853565e6da3a50,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/network.py,HostValidationMiddleware.__call__,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/network.py:_canonical_hostname:2adf10752af52f26,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/network.py,_canonical_hostname,no-action,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/network.py:_is_loopback_host:58003530e78deed4,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/network.py,_is_loopback_host,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:_view/network.py:_is_wildcard_host:beecffe1cec892e0,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/network.py,_is_wildcard_host,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_view/user_info.py:_git_config:bcdb46470498190a,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/user_info.py,_git_config,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:_view/user_info.py:user_info:db7ea8f73713fe65,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,_view/user_info.py,user_info,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/_client_registry.py:_ClientDriverRegistry.attach._unsubscribe:3eccf73946f757f3,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/_client_registry.py,_ClientDriverRegistry.attach._unsubscribe,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/_client_registry.py:_ClientDriverRegistry.attach._unsubscribe:690c4bc696cc4b9a,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/_client_registry.py,_ClientDriverRegistry.attach._unsubscribe,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/_client_registry.py:_ClientDriverRegistry.notify_attach:690c4bc696cc4b9a,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/_client_registry.py,_ClientDriverRegistry.notify_attach,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/_client_registry.py:_ClientDriverRegistry.subscribe_attach._unsubscribe:ff23a806cb83d069,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/_client_registry.py,_ClientDriverRegistry.subscribe_attach._unsubscribe,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/connection.py:_parse_target_spec:25b66fdb1dad9615,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/connection.py,_parse_target_spec,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/discovery.py:_target_from_discovery_data:16d0202faf417bd3,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/discovery.py,_target_from_discovery_data,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/discovery.py:cleanup_stale_discovery_files:1253cf6b04a35a41,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/discovery.py,cleanup_stale_discovery_files,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/discovery.py:list_discovered_evals:d364e27bca5ab4dc,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/discovery.py,list_discovered_evals,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/discovery.py:list_discovered_evals:eddac1ac81f8c433,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/discovery.py,list_discovered_evals,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/discovery.py:list_discovered_evals:fc2bb8bb6bfaaba2,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/discovery.py,list_discovered_evals,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:agent/_acp/discovery.py:list_discovered_evals:78a4b1e8dce0cad0,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/discovery.py,list_discovered_evals,silent-fallback,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/inspect_ext.py:RawEventForwarder._on_event:89d391f355335952,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/inspect_ext.py,RawEventForwarder._on_event,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/inspect_ext.py:RawEventForwarder._run:9fe15b8c128fc410,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/inspect_ext.py,RawEventForwarder._run,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/inspect_ext.py:RawEventForwarder.drain:f3ddb3ccf0ff482a,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/inspect_ext.py,RawEventForwarder.drain,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/inspect_ext.py:RawEventForwarder.stop:41dc10713ba430e5,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/inspect_ext.py,RawEventForwarder.stop,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/inspect_ext.py:RawEventForwarder.stop:6eaef31c828dd12e,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/inspect_ext.py,RawEventForwarder.stop,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/inspect_ext.py:RawEventForwarder.stop:79f90a5247994549,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/inspect_ext.py,RawEventForwarder.stop,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/picker.py:resolve_selection:9b4066f58b874865,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/picker.py,resolve_selection,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/server.py:AcpServer.stop:6892228f772a0089,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/server.py,AcpServer.stop,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/server.py:AcpServer.stop:dad02c4f0bc3d4da,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/server.py,AcpServer.stop,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/server.py:acp_server:42511ba18f3f8a12,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/server.py,acp_server,,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.261:agent/_acp/session_router.py:Forwarders._run_semantic_forwarder:3777384807d8ff74,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/session_router.py,Forwarders._run_semantic_forwarder,,0.3.261,0.3.261,1,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/session_router.py:Forwarders.drain:6fee0e2e9165d610,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/session_router.py,Forwarders.drain,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/session_router.py:Forwarders.stop:3a239e35a0bed18f,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/session_router.py,Forwarders.stop,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/session_router.py:Forwarders.stop:b0aebbee195340e4,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/session_router.py,Forwarders.stop,no-action,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
inspect_ai:0.3.235:agent/_acp/stdio.py:_rewrite_session_new_to_attach:bed0c51211298703,inspect_ai,UKGovernmentBEIS/inspect_ai,held-out,agent/_acp/stdio.py,_rewrite_session_new_to_attach,silent-fallback,0.3.235,0.3.261,2,TOO_YOUNG,,,,,,,,
